street id;street name;period;count
927149;On or near Bates Crescent;from 2019-01 till 2019-02;4
948636;On or near Station Crescent;from 2019-01 till 2019-04;4
948637;On or near Siebert Road;from 2019-01 till 2019-04;4
935802;On or near Hanson Close;from 2019-01 till 2019-04;4
970977;On or near South Park Road;from 2019-02 till 2019-05;4
970978;On or near Gartmore Road;from 2019-03 till 2019-05;4
948643;On or near Fearon Street;from 2019-01 till 2019-04;4
954444;On or near Woolwich Church Street;from 2019-02 till 2019-03;4
948657;On or near Vanbrugh Park Road West;from 2019-01 till 2019-04;4
948658;On or near Vanbrugh Park Road;from 2019-01 till 2019-04;4
948662;On or near St Andrews Mews;from 2019-01 till 2019-05;4
948664;On or near Combe Avenue;from 2019-02 till 2019-05;4
963830;On or near Burford Road;from 2019-01 till 2019-04;4
934769;On or near Newton Road;from 2019-02 till 2019-04;4
957684;On or near Vyner Road;from 2019-03 till 2019-05;4
948685;On or near Mercator Place;from 2019-03 till 2019-04;4
948688;On or near Lockesfield Place;from 2019-03 till 2019-05;4
934782;On or near Milner Road;from 2019-01 till 2019-03;4
927168;On or near Beech House Road;from 2019-01 till 2019-03;4
966828;On or near Oldfield Close;from 2019-01 till 2019-05;4
948705;On or near Sports/recreation Area;from 2019-01 till 2019-05;4
961516;On or near Petrol Station;from 2019-01 till 2019-05;4
948710;On or near Horseferry Place;from 2019-02 till 2019-03;4
966839;On or near South Hill Grove;from 2019-03 till 2019-05;4
791068;On or near York Road;from 2019-02 till 2019-03;4
948713;On or near Ferry Street;from 2019-02 till 2019-04;4
966831;On or near Hadden Way;from 2019-01 till 2019-03;4
948728;On or near Park Vista;from 2019-01 till 2019-04;4
948732;On or near King William Walk;from 2019-03 till 2019-05;4
948733;On or near Grosvernor Wharf Road;from 2019-01 till 2019-02;4
948734;On or near Greenwich Park Street;from 2019-02 till 2019-03;4
688118;On or near Swanshope;from 2019-01 till 2019-04;4
934808;On or near Waterfall Road;from 2019-01 till 2019-05;4
948744;On or near Conference/exhibition Centre;from 2019-01 till 2019-05;4
971013;On or near Greenway Court;from 2019-01 till 2019-02;4
934810;On or near Wandle Bank;from 2019-01 till 2019-03;4
966847;On or near Whitton Avenue West;from 2019-01 till 2019-05;4
948755;On or near Theatre/concert Hall;from 2019-01 till 2019-05;4
934814;On or near South Road;from 2019-02 till 2019-04;4
948760;On or near Randall Place;from 2019-01 till 2019-05;4
957686;On or near The Tee;from 2019-03 till 2019-05;4
791073;On or near King Edward Road;from 2019-01 till 2019-03;4
934826;On or near High Street Collier's Wood;from 2019-01 till 2019-05;4
966854;On or near Newnham Gardens;from 2019-01 till 2019-05;4
971024;On or near Pedestrian Subway;from 2019-03 till 2019-05;4
966850;On or near Vernon Rise;from 2019-01 till 2019-03;4
948786;On or near Scawen Road;from 2019-03 till 2019-05;4
928155;On or near Grange Road;from 2019-01 till 2019-05;4
927193;On or near Queen Street;from 2019-01 till 2019-02;4
963847;On or near Biggerstaff Road;from 2019-03 till 2019-05;4
934839;On or near Baltic Close;from 2019-02 till 2019-03;4
952146;On or near Multi Way;from 2019-01 till 2019-02;4
966852;On or near Orchard Close;from 2019-01 till 2019-04;4
948816;On or near Grove Street;from 2019-04 till 2019-05;4
689357;On or near Highfield Green;from 2019-02 till 2019-05;4
950567;On or near Samels Court;from 2019-02 till 2019-04;4
952255;On or near South Parade;from 2019-01 till 2019-04;4
934845;On or near West Gardens;from 2019-01 till 2019-05;4
963907;On or near Pancras Way;from 2019-01 till 2019-05;4
934853;On or near Holmbury Court;from 2019-01 till 2019-05;4
952026;On or near Chandos Avenue;from 2019-01 till 2019-05;4
956654;On or near Pall Mall Place;from 2019-01 till 2019-04;4
966862;On or near Wood End Way;from 2019-02 till 2019-05;4
971044;On or near Hainault Street;from 2019-02 till 2019-05;4
959837;On or near Rowan Walk;from 2019-02 till 2019-04;4
948856;On or near Diana Close;from 2019-02 till 2019-05;4
934863;On or near Woburn Close;from 2019-03 till 2019-05;4
791085;On or near Foundary Gate;from 2019-02 till 2019-05;4
948874;On or near Parking Area;from 2019-02 till 2019-05;4
948878;On or near Turnpike Close;from 2019-02 till 2019-05;4
927962;On or near Kynaston Road;from 2019-03 till 2019-04;4
948891;On or near Hamilton Street;from 2019-03 till 2019-05;4
951323;On or near Weirside Gardens;from 2019-03 till 2019-05;4
927213;On or near Pedestrian Subway;from 2019-01 till 2019-05;4
966871;On or near Reading Road;from 2019-02 till 2019-05;4
688131;On or near Willingale Close;from 2019-01 till 2019-05;4
934880;On or near Hanover Road;from 2019-03 till 2019-05;4
927216;On or near Pedestrian Subway;from 2019-03 till 2019-04;4
948912;On or near Police Station;from 2019-01 till 2019-03;4
934887;On or near Dryden Road;from 2019-01 till 2019-03;4
948919;On or near Sterling Gardens;from 2019-04 till 2019-04;4
948920;On or near Southerngate Way;from 2019-02 till 2019-05;4
927221;On or near Warrington Road;from 2019-01 till 2019-05;4
934889;On or near Deburgh Road;from 2019-01 till 2019-05;4
963867;On or near Tait Court;from 2019-02 till 2019-05;4
934891;On or near Cowdrey Road;from 2019-02 till 2019-03;4
948932;On or near Cottesbrook Street;from 2019-01 till 2019-04;4
961539;On or near Crispin Street;from 2019-03 till 2019-05;4
971070;On or near Mundon Gardens;from 2019-04 till 2019-05;4
948935;On or near Bawtree Road;from 2019-02 till 2019-05;4
934898;On or near All Saints Road;from 2019-01 till 2019-04;4
948948;On or near Sheppard Drive;from 2019-02 till 2019-05;4
934907;On or near Stane Close;from 2019-01 till 2019-05;4
934912;On or near Morden Road;from 2019-02 till 2019-05;4
961543;On or near Artillery Lane;from 2019-01 till 2019-05;4
948967;On or near Cranswick Road;from 2019-02 till 2019-05;4
934914;On or near Mill Road;from 2019-01 till 2019-05;4
966895;On or near The Fairway;from 2019-03 till 2019-04;4
684959;On or near Tomswood Road;from 2019-03 till 2019-05;4
966949;On or near Tower Bridge Mews;from 2019-02 till 2019-05;4
966926;On or near Homefield Road;from 2019-03 till 2019-05;4
948974;On or near Shopping Area;from 2019-01 till 2019-05;4
952408;On or near Valetta Road;from 2019-01 till 2019-05;4
934917;On or near High Path;from 2019-01 till 2019-05;4
948978;On or near Zampa Road;from 2019-01 till 2019-03;4
927237;On or near Mann Close;from 2019-01 till 2019-03;4
934930;On or near Merton Road;from 2019-03 till 2019-05;4
953078;On or near Lowndes Square;from 2019-01 till 2019-03;4
966911;On or near Greengate;from 2019-01 till 2019-04;4
689031;On or near Forest Drive;from 2019-01 till 2019-04;4
954023;On or near Hothfield Place;from 2019-02 till 2019-03;4
961562;On or near Heneage Street;from 2019-01 till 2019-01;4
949029;On or near Water Lane;from 2019-01 till 2019-04;4
959846;On or near Matthew Close;from 2019-01 till 2019-05;4
927248;On or near Grindall Close;from 2019-02 till 2019-02;4
949038;On or near Monson Road;from 2019-03 till 2019-04;4
957711;On or near Cotton Avenue;from 2019-01 till 2019-05;4
971100;On or near Gordon Road;from 2019-03 till 2019-05;4
935746;On or near Kent House Road;from 2019-03 till 2019-05;4
966948;On or near Cambridge Avenue;from 2019-01 till 2019-03;4
934958;On or near Leyton Road;from 2019-02 till 2019-05;4
791107;On or near Felstead Road;from 2019-01 till 2019-05;4
934959;On or near Holmes Road;from 2019-02 till 2019-05;4
791108;On or near Edinburgh Crescent;from 2019-01 till 2019-05;4
949060;On or near Clifton Crescent;from 2019-01 till 2019-05;4
935753;On or near Beckett Walk;from 2019-02 till 2019-04;4
955818;On or near Steel's Lane;from 2019-01 till 2019-04;4
949072;On or near Bibury Close;from 2019-01 till 2019-05;4
949073;On or near Parking Area;from 2019-02 till 2019-05;4
684964;On or near Elmswood;from 2019-01 till 2019-04;4
927258;On or near Bramley Hill;from 2019-01 till 2019-05;4
955820;On or near Schoolhouse Lane;from 2019-01 till 2019-03;4
934978;On or near Stanley Road;from 2019-01 till 2019-04;4
934981;On or near St Benedict's Close;from 2019-01 till 2019-05;4
949096;On or near Freemantle Street;from 2019-03 till 2019-04;4
791114;On or near Cecil Road;from 2019-02 till 2019-03;4
934988;On or near Salterford Road;from 2019-01 till 2019-05;4
971136;On or near Northbrook Road;from 2019-01 till 2019-03;4
955827;On or near Peartree Lane;from 2019-01 till 2019-04;4
684967;On or near Wilmot Green;from 2019-01 till 2019-05;4
966964;On or near Twickenham Gardens;from 2019-01 till 2019-04;4
934995;On or near Mitcham Road;from 2019-05 till 2019-05;4
952618;On or near Gainsborough Court;from 2019-03 till 2019-05;4
955835;On or near Lighterman Mews;from 2019-01 till 2019-04;4
971146;On or near Beal Road;from 2019-01 till 2019-05;4
952022;On or near Hollies Road;from 2019-01 till 2019-02;4
961579;On or near Further/higher Educational Building;from 2019-01 till 2019-03;4
949147;On or near Mawbey Place;from 2019-03 till 2019-05;4
953321;On or near Lygon Place;from 2019-01 till 2019-05;4
935001;On or near Ipswich Road;from 2019-03 till 2019-04;4
935004;On or near Heaton Road;from 2019-03 till 2019-05;4
935010;On or near Glasford Street;from 2019-01 till 2019-05;4
927281;On or near Parking Area;from 2019-02 till 2019-05;4
963913;On or near Mccullum Road;from 2019-02 till 2019-03;4
954467;On or near Manwood Street;from 2019-02 till 2019-05;4
949174;On or near Brodie Street;from 2019-01 till 2019-03;4
963917;On or near Lea Square;from 2019-02 till 2019-05;4
955139;On or near Parry Avenue;from 2019-01 till 2019-03;4
953642;On or near Further/higher Educational Building;from 2019-01 till 2019-04;4
935019;On or near Church Lane;from 2019-01 till 2019-04;4
936099;On or near Barham Road;from 2019-03 till 2019-04;4
935022;On or near Byton Road;from 2019-01 till 2019-05;4
587298;On or near Artizan Street;from 2019-01 till 2019-02;4
963928;On or near Douro Street;from 2019-02 till 2019-05;4
963925;On or near Eden Way;from 2019-01 till 2019-05;4
966966;On or near The Rise;from 2019-02 till 2019-04;4
949211;On or near Elcot Avenue;from 2019-03 till 2019-05;4
971176;On or near Romford Road;from 2019-02 till 2019-04;4
949212;On or near Daniel Gardens;from 2019-02 till 2019-05;4
949225;On or near Potters Close;from 2019-02 till 2019-04;4
966972;On or near Priory Hill;from 2019-03 till 2019-05;4
927295;On or near Muggeridge Close;from 2019-02 till 2019-05;4
959870;On or near Compton Road;from 2019-03 till 2019-05;4
684973;On or near Burnell Walk;from 2019-04 till 2019-04;4
927297;On or near Doveton Road;from 2019-01 till 2019-05;4
935049;On or near Sellincourt Road;from 2019-01 till 2019-05;4
954471;On or near Grenadier Street;from 2019-01 till 2019-05;4
935048;On or near Shrewton Road;from 2019-03 till 2019-05;4
957736;On or near Larch Avenue;from 2019-03 till 2019-04;4
949259;On or near Sharsted Street;from 2019-01 till 2019-02;4
971196;On or near St Gabriel's Close;from 2019-01 till 2019-03;4
971198;On or near Westmorland Close;from 2019-01 till 2019-04;4
971199;On or near Wanstead Park Avenue;from 2019-01 till 2019-05;4
949262;On or near Penrose Street;from 2019-03 till 2019-05;4
935065;On or near Himley Road;from 2019-01 till 2019-05;4
949281;On or near Iliffe Street;from 2019-01 till 2019-05;4
966986;On or near Elms Gardens;from 2019-02 till 2019-05;4
949286;On or near Forsyth Gardens;from 2019-02 till 2019-05;4
959884;On or near Sports/recreation Area;from 2019-01 till 2019-04;4
971206;On or near Herongate Road;from 2019-02 till 2019-04;4
961607;On or near Peary Place;from 2019-01 till 2019-05;4
963956;On or near Shetland Road;from 2019-03 till 2019-03;4
935080;On or near Arnold Road;from 2019-02 till 2019-04;4
949325;On or near Townley Street;from 2019-02 till 2019-05;4
966996;On or near Wellgarth;from 2019-01 till 2019-04;4
949336;On or near Lytham Street;from 2019-02 till 2019-05;4
949341;On or near Horsley Street;from 2019-03 till 2019-03;4
949349;On or near Cotham Street;from 2019-01 till 2019-04;4
791154;On or near Parking Area;from 2019-01 till 2019-04;4
949356;On or near Browning Street;from 2019-01 till 2019-04;4
935104;On or near Crusoe Road;from 2019-01 till 2019-04;4
971222;On or near Woolands Road;from 2019-01 till 2019-05;4
949359;On or near Bradenham Close;from 2019-01 till 2019-04;4
955845;On or near Glamis Road;from 2019-04 till 2019-05;4
935112;On or near Beecholme Avenue;from 2019-01 till 2019-05;4
963973;On or near Redwood Close;from 2019-01 till 2019-05;4
949386;On or near Portland Street;from 2019-03 till 2019-03;4
927338;On or near Reynolds Way;from 2019-02 till 2019-03;4
955136;On or near Porter Road;from 2019-01 till 2019-03;4
949398;On or near Dean's Buildings;from 2019-01 till 2019-04;4
949405;On or near Beckway Street;from 2019-04 till 2019-05;4
955131;On or near Wakerley Close;from 2019-01 till 2019-04;4
967089;On or near Chilcott Close;from 2019-02 till 2019-05;4
949423;On or near Sears Street;from 2019-01 till 2019-05;4
684983;On or near Hospital;from 2019-03 till 2019-05;4
935134;On or near Potter's Lane;from 2019-01 till 2019-05;4
949427;On or near New Church Road;from 2019-01 till 2019-05;4
959921;On or near St Quintin Gardens;from 2019-03 till 2019-05;4
949434;On or near Bowyer Street;from 2019-01 till 2019-05;4
961633;On or near Hartley Street;from 2019-01 till 2019-05;4
935137;On or near Natal Road;from 2019-01 till 2019-05;4
967025;On or near St John's Road;from 2019-04 till 2019-04;4
688166;On or near Barrington Close;from 2019-01 till 2019-04;4
949462;On or near Wickham Street;from 2019-01 till 2019-05;4
949463;On or near Vauxhall Walk;from 2019-01 till 2019-03;4
949464;On or near Vauxhall Grove;from 2019-02 till 2019-05;4
949465;On or near Tyers Terrace;from 2019-02 till 2019-03;4
935153;On or near Eardley Road;from 2019-04 till 2019-05;4
935152;On or near Eardley Road;from 2019-04 till 2019-05;4
927364;On or near Bardsley Close;from 2019-02 till 2019-05;4
950655;On or near Harvard Hill;from 2019-03 till 2019-05;4
927369;On or near Sycamore Close;from 2019-01 till 2019-04;4
936090;On or near Red Hill;from 2019-01 till 2019-04;4
963983;On or near Medway Road;from 2019-01 till 2019-05;4
927370;On or near Spencer Road;from 2019-01 till 2019-02;4
959910;On or near Mortimer Road;from 2019-02 till 2019-05;4
935161;On or near Aberfoyle Road;from 2019-02 till 2019-04;4
949489;On or near Auckland Street;from 2019-01 till 2019-05;4
949490;On or near Albert Embankment;from 2019-01 till 2019-04;4
935167;On or near Vectis Road;from 2019-01 till 2019-05;4
971267;On or near Fillebrook Road;from 2019-01 till 2019-05;4
952812;On or near Fenelon Place;from 2019-02 till 2019-05;4
950659;On or near Gordon Road;from 2019-01 till 2019-02;4
587616;On or near Grand Avenue;from 2019-01 till 2019-05;4
949508;On or near Vauxhall Street;from 2019-01 till 2019-04;4
927376;On or near Birdhurst Rise;from 2019-01 till 2019-05;4
935178;On or near Edencourt Road;from 2019-01 till 2019-05;4
967038;On or near Lancelot Avenue;from 2019-01 till 2019-03;4
935181;On or near Supermarket;from 2019-01 till 2019-05;4
949522;On or near Newburn Street;from 2019-02 till 2019-05;4
967045;On or near Ecclestone Mews;from 2019-01 till 2019-04;4
935183;On or near Pretoria Road;from 2019-02 till 2019-05;4
949529;On or near Kennington Road;from 2019-01 till 2019-05;4
971282;On or near Lansdowne Road;from 2019-01 till 2019-03;4
935187;On or near Moyser Road;from 2019-01 till 2019-05;4
955163;On or near Bayne Close;from 2019-01 till 2019-05;4
935189;On or near Kettering Street;from 2019-01 till 2019-05;4
963996;On or near Parking Area;from 2019-01 till 2019-05;4
959917;On or near Burrows Road;from 2019-01 till 2019-04;4
935195;On or near Cunliffe Street;from 2019-01 till 2019-05;4
971290;On or near Courtenay Road;from 2019-01 till 2019-05;4
967043;On or near Elspeth Road;from 2019-01 till 2019-05;4
959918;On or near Bayford Road;from 2019-05 till 2019-05;4
952828;On or near Cromwell Crescent;from 2019-01 till 2019-04;4
936447;On or near Green Lane;from 2019-02 till 2019-03;4
971299;On or near Windsor Road;from 2019-01 till 2019-05;4
949554;On or near Chester Way;from 2019-01 till 2019-04;4
791184;On or near Crossbrook Street;from 2019-01 till 2019-03;4
964020;On or near Vicar's Close;from 2019-01 till 2019-04;4
949577;On or near Palfrey Place;from 2019-02 till 2019-03;4
949582;On or near Hanover Gardens;from 2019-02 till 2019-03;4
949584;On or near Foxley Road;from 2019-01 till 2019-04;4
949588;On or near Cottingham Road;from 2019-01 till 2019-04;4
955148;On or near East Ham Manor Way;from 2019-01 till 2019-04;4
935214;On or near Woodmansterne Road;from 2019-01 till 2019-03;4
949594;On or near Brixton Road;from 2019-02 till 2019-05;4
951096;On or near Rosamun Road;from 2019-03 till 2019-05;4
935218;On or near Lacrosse Way;from 2019-02 till 2019-02;4
961645;On or near Fox Close;from 2019-02 till 2019-04;4
935219;On or near Helmsdale Road;from 2019-01 till 2019-05;4
952259;On or near Montgomery Road;from 2019-01 till 2019-03;4
951828;On or near Chesham Terrace;from 2019-02 till 2019-05;4
967059;On or near Newlands Close;from 2019-01 till 2019-04;4
935225;On or near Rama Close;from 2019-01 till 2019-05;4
956713;On or near Parking Area;from 2019-04 till 2019-05;4
935230;On or near Donnybrook Road;from 2019-01 till 2019-05;4
927422;On or near Palace View;from 2019-03 till 2019-05;4
927423;On or near Myrtle Road;from 2019-01 till 2019-05;4
964023;On or near Tryon Crescent;from 2019-02 till 2019-03;4
927424;On or near Lime Tree Grove;from 2019-03 till 2019-05;4
971325;On or near Sheridan Road;from 2019-02 till 2019-05;4
971326;On or near Matcham Road;from 2019-01 till 2019-02;4
959939;On or near St Marks Road;from 2019-01 till 2019-04;4
935240;On or near Ryecroft Road;from 2019-03 till 2019-05;4
967078;On or near Rustic Place;from 2019-02 till 2019-05;4
955866;On or near Avis Square;from 2019-02 till 2019-05;4
935243;On or near Lakeview Road;from 2019-01 till 2019-03;4
949660;On or near Dell's Mews;from 2019-02 till 2019-05;4
951826;On or near Dudley Gardens;from 2019-01 till 2019-05;4
949663;On or near Churton Place;from 2019-01 till 2019-04;4
955149;On or near Dundonald Close;from 2019-04 till 2019-04;4
949667;On or near Cambridge Street;from 2019-04 till 2019-05;4
955160;On or near Brandreth Road;from 2019-04 till 2019-05;4
971341;On or near High Road Leytonstone;from 2019-01 till 2019-04;4
952262;On or near Garden Court;from 2019-02 till 2019-05;4
949678;On or near Thorndike Street;from 2019-01 till 2019-04;4
959936;On or near Wheatstone Road;from 2019-03 till 2019-05;4
935256;On or near Briar Avenue;from 2019-02 till 2019-03;4
927439;On or near Bracken Avenue;from 2019-03 till 2019-03;4
967082;On or near Hastings Close;from 2019-01 till 2019-04;4
971349;On or near Belgrave Road;from 2019-01 till 2019-03;4
949696;On or near Moreton Terrace;from 2019-02 till 2019-05;4
954491;On or near Prospect Vale;from 2019-01 till 2019-05;4
971355;On or near Wilmot Road;from 2019-02 till 2019-05;4
935268;On or near Streatham Common South;from 2019-02 till 2019-05;4
955165;On or near Barton Close;from 2019-02 till 2019-05;4
967090;On or near Charterhouse Avenue;from 2019-02 till 2019-05;4
961675;On or near Argyle Road;from 2019-01 till 2019-05;4
949714;On or near Claverton Street;from 2019-01 till 2019-05;4
955882;On or near Diggon Street;from 2019-02 till 2019-03;4
952273;On or near The Orchard;from 2019-01 till 2019-05;4
967093;On or near Beaumont Avenue;from 2019-01 till 2019-02;4
935282;On or near Farnan Road;from 2019-02 till 2019-04;4
951450;On or near Clevedon Gardens;from 2019-01 till 2019-04;4
791208;On or near Leven Close;from 2019-01 till 2019-04;4
967098;On or near Rayners Close;from 2019-02 till 2019-05;4
949744;On or near Hemans Street;from 2019-01 till 2019-05;4
950796;On or near Strand-on-the-green;from 2019-01 till 2019-05;4
935288;On or near Albert Carr Gardens;from 2019-01 till 2019-04;4
949750;On or near Albert Bridge Road;from 2019-01 till 2019-05;4
951696;On or near South Road;from 2019-03 till 2019-05;4
971373;On or near Goldsmith Road;from 2019-01 till 2019-05;4
964034;On or near Northiam Street;from 2019-01 till 2019-04;4
949765;On or near St Loo Avenue;from 2019-02 till 2019-05;4
949775;On or near Robinson Street;from 2019-02 till 2019-05;4
967117;On or near Christchurch Green;from 2019-01 till 2019-04;4
949779;On or near Radnor Walk;from 2019-01 till 2019-05;4
587622;On or near Beech Street;from 2019-01 till 2019-05;4
935305;On or near Guildersfield Road;from 2019-01 till 2019-02;4
951827;On or near Clementine Close;from 2019-01 till 2019-05;4
949792;On or near Lucan Place;from 2019-01 till 2019-05;4
935315;On or near Harefield Road;from 2019-03 till 2019-05;4
949802;On or near Elystan Place;from 2019-01 till 2019-05;4
935316;On or near Groveland Avenue;from 2019-04 till 2019-05;4
953657;On or near Mint Street;from 2019-04 till 2019-05;4
935317;On or near Green Lane;from 2019-01 till 2019-04;4
688191;On or near England's Lane;from 2019-01 till 2019-05;4
952819;On or near Addison Bridge Place;from 2019-01 till 2019-03;4
967116;On or near Lincoln Road;from 2019-01 till 2019-04;4
955880;On or near East Arbour Street;from 2019-04 till 2019-05;4
949819;On or near Chelsea Manor Street;from 2019-01 till 2019-03;4
792235;On or near Whit Hern Court;from 2019-01 till 2019-02;4
971396;On or near Burchell Road;from 2019-02 till 2019-04;4
971397;On or near Brewster Road;from 2019-01 till 2019-03;4
949816;On or near Cheyne Mews;from 2019-01 till 2019-05;4
935331;On or near Hermitage Gardens;from 2019-01 till 2019-05;4
949827;On or near Blacklands Terrace;from 2019-01 till 2019-05;4
952028;On or near Birkbeck Road;from 2019-01 till 2019-04;4
951292;On or near Bellclose Road;from 2019-01 till 2019-01;4
949838;On or near Police Station;from 2019-04 till 2019-05;4
967114;On or near Park Road;from 2019-01 till 2019-05;4
927493;On or near Gates Green Road;from 2019-02 till 2019-03;4
956752;On or near Kendal Street;from 2019-02 till 2019-02;4
949854;On or near Sloane Court East;from 2019-02 till 2019-05;4
956745;On or near Nutford Place;from 2019-01 till 2019-03;4
949858;On or near Ranelagh Grove;from 2019-01 till 2019-02;4
935351;On or near Ilkley Close;from 2019-01 till 2019-05;4
949877;On or near Cundy Street;from 2019-01 till 2019-05;4
949878;On or near Chelsea Embankment;from 2019-03 till 2019-04;4
959959;On or near Warlock Road;from 2019-03 till 2019-05;4
935359;On or near Eversley Road;from 2019-01 till 2019-05;4
949881;On or near Chelsea Bridge Road;from 2019-01 till 2019-05;4
961691;On or near Witan Street;from 2019-04 till 2019-05;4
959970;On or near Further/higher Educational Building;from 2019-02 till 2019-04;4
964088;On or near Well Street;from 2019-03 till 2019-05;4
949911;On or near South Bolton Gardens;from 2019-02 till 2019-05;4
927504;On or near Colin Close;from 2019-05 till 2019-05;4
949925;On or near Oakfield Street;from 2019-01 till 2019-04;4
935379;On or near Queen Mary Road;from 2019-01 till 2019-05;4
935381;On or near Moore Road;from 2019-01 till 2019-03;4
927515;On or near Croydon Road;from 2019-01 till 2019-03;4
959977;On or near Surrendale Place;from 2019-01 till 2019-05;4
949944;On or near Fawcett Street;from 2019-01 till 2019-05;4
949946;On or near Eagle Place;from 2019-01 till 2019-04;4
927516;On or near Church Drive;from 2019-02 till 2019-05;4
952031;On or near Darwin Road;from 2019-02 till 2019-05;4
949957;On or near Bramham Gardens;from 2019-03 till 2019-05;4
949959;On or near Bolton Gardens;from 2019-03 till 2019-05;4
953655;On or near Newcomen Street;from 2019-01 till 2019-05;4
927522;On or near Park/open Space;from 2019-02 till 2019-05;4
951351;On or near Laurel Lane;from 2019-02 till 2019-04;4
792259;On or near Marina Gardens;from 2019-01 till 2019-04;4
935405;On or near St Oswald's Road;from 2019-04 till 2019-05;4
949985;On or near Sumner Place Mews;from 2019-02 till 2019-05;4
792261;On or near Leyland Close;from 2019-01 till 2019-05;4
688201;On or near Border's Lane;from 2019-01 till 2019-05;4
950002;On or near Old Church Street;from 2019-02 till 2019-05;4
688202;On or near Parking Area;from 2019-01 till 2019-04;4
971454;On or near The Sidings;from 2019-01 till 2019-03;4
967309;On or near Cullingworth Road;from 2019-02 till 2019-05;4
950020;On or near Evelyn Gardens;from 2019-01 till 2019-05;4
961850;On or near Bow Common Lane;from 2019-01 till 2019-04;4
935447;On or near Palace Road;from 2019-03 till 2019-05;4
967167;On or near Park Place;from 2019-02 till 2019-05;4
953092;On or near Curzon Gate;from 2019-01 till 2019-05;4
686195;On or near Pastoral Way;from 2019-01 till 2019-05;4
960058;On or near Malvern Place;from 2019-02 till 2019-05;4
964095;On or near Speldhurst Road;from 2019-01 till 2019-04;4
927724;On or near Ryarsh Crescent;from 2019-03 till 2019-05;4
967181;On or near Grand Avenue;from 2019-01 till 2019-05;4
961717;On or near Lamplighter Close;from 2019-03 till 2019-05;4
971467;On or near Claude Road;from 2019-03 till 2019-05;4
935460;On or near Anerley Hill;from 2019-02 till 2019-05;4
587627;On or near Parking Area;from 2019-04 till 2019-05;4
935462;On or near Jasper Road;from 2019-01 till 2019-04;4
950104;On or near Billing Place;from 2019-02 till 2019-05;4
950111;On or near Further/higher Educational Building;from 2019-02 till 2019-03;4
950113;On or near Edith Road;from 2019-02 till 2019-05;4
951534;On or near North Hyde Road;from 2019-02 till 2019-05;4
935473;On or near Stoney Lane;from 2019-01 till 2019-04;4
935476;On or near Sainsbury Road;from 2019-04 till 2019-05;4
964105;On or near Poole Road;from 2019-02 till 2019-03;4
935480;On or near Mountbatten Close;from 2019-01 till 2019-04;4
950130;On or near Turneville Road;from 2019-01 till 2019-04;4
792285;On or near Foster Close;from 2019-01 till 2019-05;4
935477;On or near Paddock Gardens;from 2019-01 till 2019-05;4
971485;On or near Belgrave Road;from 2019-02 till 2019-05;4
935484;On or near Haynes Lane;from 2019-01 till 2019-05;4
955896;On or near Abbotshade Road;from 2019-02 till 2019-05;4
950147;On or near Normand Mews;from 2019-01 till 2019-03;4
957802;On or near Green Vale;from 2019-02 till 2019-05;4
957801;On or near Hanger Vale Lane;from 2019-01 till 2019-03;4
935492;On or near Colby Road;from 2019-04 till 2019-05;4
964106;On or near Penshurst Road;from 2019-02 till 2019-05;4
950165;On or near Franklin Square;from 2019-02 till 2019-05;4
950166;On or near Fitzjames Avenue;from 2019-01 till 2019-03;4
950170;On or near Disbrowe Road;from 2019-01 till 2019-05;4
956764;On or near Cumberland Gate;from 2019-03 till 2019-04;4
957811;On or near Rosemont Road;from 2019-02 till 2019-05;4
956763;On or near Cumberland Gate;from 2019-01 till 2019-05;4
954519;On or near Frances Street;from 2019-01 till 2019-03;4
950850;On or near York Road;from 2019-04 till 2019-05;4
935512;On or near Upper Beulah Hill;from 2019-02 till 2019-05;4
967201;On or near Babington Rise;from 2019-02 till 2019-05;4
964117;On or near Meynell Crescent;from 2019-03 till 2019-05;4
951458;On or near Kestrel Way;from 2019-02 till 2019-04;4
953667;On or near Disney Street;from 2019-02 till 2019-05;4
935531;On or near Fitzroy Gardens;from 2019-01 till 2019-05;4
952162;On or near Birkbeck Grove;from 2019-03 till 2019-05;4
587628;On or near Park/open Space;from 2019-01 till 2019-05;4
792297;On or near College Road;from 2019-03 till 2019-05;4
967222;On or near Midstrath Road;from 2019-03 till 2019-05;4
957819;On or near Sports/recreation Area;from 2019-01 till 2019-05;4
688803;On or near Theydon Park Road;from 2019-04 till 2019-05;4
935544;On or near Anerley Road;from 2019-01 till 2019-04;4
950258;On or near Walham Grove;from 2019-02 till 2019-05;4
960013;On or near Carlton Vale;from 2019-01 till 2019-05;4
964124;On or near Killowen Road;from 2019-02 till 2019-04;4
936346;On or near Westbrooke Road;from 2019-02 till 2019-05;4
964139;On or near Connor Street;from 2019-01 till 2019-04;4
950281;On or near St John's Close;from 2019-03 till 2019-04;4
792308;On or near Campine Close;from 2019-01 till 2019-03;4
950292;On or near Williams Close;from 2019-01 till 2019-05;4
952832;On or near Redfield Lane;from 2019-01 till 2019-03;4
967223;On or near Iron Bridge Close;from 2019-01 till 2019-03;4
792313;On or near Brookfield Lane East;from 2019-02 till 2019-05;4
935425;On or near Stonebridge Mews;from 2019-02 till 2019-05;4
967239;On or near Lewis Crescent;from 2019-03 till 2019-05;4
956783;On or near Wyndham Yard;from 2019-01 till 2019-04;4
688810;On or near Pakes Way;from 2019-01 till 2019-03;4
